batch_id,part_name,alloy_grade,mold_id,shift,cycle_number,production_order,furnace_id,molding_machine_id,pouring_station_id,period,target_temperature,target_pour_time,mold_made_at,pour_time,inspection_time,production_date
BATCH-20260310-1192,Brake_Drum_v2,A356,MOLD-1192,C,6134,PO-20260310-1192,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1373.8894922631985,2026-03-10 07:31:34,2026-03-09 17:01:34,2026-03-10 07:31:34,2026-03-10 13:31:34,2026-03-10
BATCH-20260310-1193,Brake_Drum_v2,FG300,MOLD-1193,A,2313,PO-20260310-1193,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1430.208764733886,2026-03-11 03:45:53,2026-03-10 16:47:53,2026-03-11 03:45:53,2026-03-11 13:45:53,2026-03-10
BATCH-20260310-1194,Intake_Manifold_v1,ADI_2,MOLD-1194,B,1079,PO-20260310-1194,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1465.5936170665318,2026-03-11 05:21:31,2026-03-10 21:23:31,2026-03-11 05:21:31,2026-03-11 11:21:31,2026-03-10
BATCH-20260310-1195,Turbo_Housing_v1,FG250,MOLD-1195,C,1493,PO-20260310-1195,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1435.5936399389261,2026-03-10 19:50:24,2026-03-10 00:56:24,2026-03-10 19:50:24,2026-03-10 23:50:24,2026-03-10
BATCH-20260310-1196,Engine_Bracket_v1,A356,MOLD-1196,A,1539,PO-20260310-1196,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1392.8840224980943,2026-03-10 07:31:17,2026-03-09 22:31:17,2026-03-10 07:31:17,2026-03-10 11:31:17,2026-03-10
BATCH-20260310-1197,Suspension_Arm_v1,C45,MOLD-1197,B,5370,PO-20260310-1197,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1464.6976257619135,2026-03-11 06:20:26,2026-03-10 06:53:26,2026-03-11 06:20:26,2026-03-11 11:20:26,2026-03-10
BATCH-20260310-1198,Wheel_Hub_v1,6061,MOLD-1198,C,2805,PO-20260310-1198,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1383.4006342501248,2026-03-11 01:36:55,2026-03-10 10:43:55,2026-03-11 01:36:55,2026-03-11 07:36:55,2026-03-10
BATCH-20260310-1199,Cylinder_Block_v1,C25,MOLD-1199,A,986,PO-20260310-1199,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1469.8046772678808,2026-03-11 02:09:55,2026-03-10 12:53:55,2026-03-11 02:09:55,2026-03-11 10:09:55,2026-03-10
BATCH-20260310-1200,Suspension_Arm_v1,A380,MOLD-1200,C,7711,PO-20260310-1200,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1369.877904959033,2026-03-11 03:16:30,2026-03-10 13:02:30,2026-03-11 03:16:30,2026-03-11 09:16:30,2026-03-10
BATCH-20260310-1201,Cylinder_Block_v1,ADI_1,MOLD-1201,C,4347,PO-20260310-1201,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1453.7729802101521,2026-03-11 02:33:05,2026-03-10 14:36:05,2026-03-11 02:33:05,2026-03-11 07:33:05,2026-03-10
BATCH-20260310-1202,Steering_Knuckle_v1,FG300,MOLD-1202,B,7037,PO-20260310-1202,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1424.4435137838266,2026-03-11 02:45:58,2026-03-10 20:06:58,2026-03-11 02:45:58,2026-03-11 07:45:58,2026-03-10
BATCH-20260310-1203,Engine_Bracket_v2,ADI_1,MOLD-1203,B,4275,PO-20260310-1203,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1443.3863439713225,2026-03-11 06:09:26,2026-03-10 17:30:26,2026-03-11 06:09:26,2026-03-11 17:09:26,2026-03-10
BATCH-20260310-1204,Transmission_Housing_v2,FG250,MOLD-1204,A,6009,PO-20260310-1204,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1394.6128359780732,2026-03-10 22:31:15,2026-03-10 02:20:15,2026-03-10 22:31:15,2026-03-11 02:31:15,2026-03-10
BATCH-20260310-1205,Engine_Bracket_v2,FG300,MOLD-1205,A,1307,PO-20260310-1205,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1407.38667894186,2026-03-11 04:56:22,2026-03-10 05:19:22,2026-03-11 04:56:22,2026-03-11 18:56:22,2026-03-10
BATCH-20260310-1206,Wheel_Hub_v2,FG260,MOLD-1206,A,6060,PO-20260310-1206,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1388.642999535937,2026-03-10 22:16:20,2026-03-10 05:15:20,2026-03-10 22:16:20,2026-03-11 13:16:20,2026-03-10
BATCH-20260310-1207,Transmission_Housing_v1,A356,MOLD-1207,A,6322,PO-20260310-1207,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1376.2120478237466,2026-03-11 04:45:58,2026-03-10 19:19:58,2026-03-11 04:45:58,2026-03-11 08:45:58,2026-03-10
BATCH-20260310-1208,Suspension_Arm_v1,ADI_2,MOLD-1208,A,7211,PO-20260310-1208,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1429.220596434356,2026-03-11 05:52:04,2026-03-10 05:53:04,2026-03-11 05:52:04,2026-03-11 17:52:04,2026-03-10
BATCH-20260310-1209,Transmission_Housing_v1,FG260,MOLD-1209,C,5665,PO-20260310-1209,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1441.336962578321,2026-03-10 19:43:44,2026-03-10 06:25:44,2026-03-10 19:43:44,2026-03-11 10:43:44,2026-03-10
BATCH-20260310-1210,Cylinder_Block_v3,C45,MOLD-1210,C,7891,PO-20260310-1210,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1470.2025470293756,2026-03-11 01:20:31,2026-03-10 10:44:31,2026-03-11 01:20:31,2026-03-11 04:20:31,2026-03-10
BATCH-20260310-1211,Transmission_Housing_v1,ADI_2,MOLD-1211,B,6851,PO-20260310-1211,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1445.1787215472662,2026-03-10 23:35:45,2026-03-10 04:44:45,2026-03-10 23:35:45,2026-03-11 02:35:45,2026-03-10
BATCH-20260310-1212,Suspension_Arm_v2,ADI_1,MOLD-1212,C,852,PO-20260310-1212,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1459.9377092416976,2026-03-10 15:39:51,2026-03-10 00:08:51,2026-03-10 15:39:51,2026-03-10 18:39:51,2026-03-10
BATCH-20260310-1213,Engine_Bracket_v1,FG250,MOLD-1213,C,963,PO-20260310-1213,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1420.2937867242392,2026-03-11 01:32:45,2026-03-10 02:45:45,2026-03-11 01:32:45,2026-03-11 11:32:45,2026-03-10
BATCH-20260310-1214,Cylinder_Block_v2,A356,MOLD-1214,C,6662,PO-20260310-1214,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1397.0098500693935,2026-03-10 16:01:15,2026-03-09 23:41:15,2026-03-10 16:01:15,2026-03-11 05:01:15,2026-03-10
BATCH-20260310-1215,Intake_Manifold_v1,FG250,MOLD-1215,C,6570,PO-20260310-1215,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1444.4468784991657,2026-03-11 05:49:08,2026-03-10 11:52:08,2026-03-11 05:49:08,2026-03-11 16:49:08,2026-03-10
BATCH-20260310-1216,Wheel_Hub_v2,A356,MOLD-1216,A,5728,PO-20260310-1216,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1366.2256201573477,2026-03-10 08:16:59,2026-03-09 13:01:59,2026-03-10 08:16:59,2026-03-10 23:16:59,2026-03-10
BATCH-20260310-1217,Steering_Knuckle_v2,A356,MOLD-1217,C,7018,PO-20260310-1217,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1392.2359922900187,2026-03-10 17:15:54,2026-03-10 06:34:54,2026-03-10 17:15:54,2026-03-11 07:15:54,2026-03-10
BATCH-20260310-1218,Exhaust_Manifold_v1,A356,MOLD-1218,B,2564,PO-20260310-1218,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1381.972586887354,2026-03-10 11:02:08,2026-03-09 19:14:08,2026-03-10 11:02:08,2026-03-10 21:02:08,2026-03-10
BATCH-20260310-1219,Transmission_Housing_v1,6061,MOLD-1219,B,7859,PO-20260310-1219,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1387.7385423180526,2026-03-11 05:56:20,2026-03-10 09:38:20,2026-03-11 05:56:20,2026-03-11 10:56:20,2026-03-10
BATCH-20260310-1220,Turbo_Housing_v1,ADI_2,MOLD-1220,C,4410,PO-20260310-1220,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1465.4062346636897,2026-03-10 12:52:11,2026-03-09 22:08:11,2026-03-10 12:52:11,2026-03-10 17:52:11,2026-03-10
BATCH-20260310-1221,Cylinder_Block_v3,C45,MOLD-1221,C,4365,PO-20260310-1221,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1462.9532860250015,2026-03-10 13:23:38,2026-03-09 20:28:38,2026-03-10 13:23:38,2026-03-10 16:23:38,2026-03-10
BATCH-20260310-1222,Transmission_Housing_v2,C45,MOLD-1222,C,335,PO-20260310-1222,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1446.552163284779,2026-03-10 20:11:53,2026-03-10 02:52:53,2026-03-10 20:11:53,2026-03-10 23:11:53,2026-03-10
BATCH-20260310-1223,Cylinder_Block_v1,6061,MOLD-1223,A,3608,PO-20260310-1223,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1393.7567976213368,2026-03-10 16:52:11,2026-03-09 17:57:11,2026-03-10 16:52:11,2026-03-10 22:52:11,2026-03-10
BATCH-20260310-1224,Cylinder_Block_v1,C45,MOLD-1224,B,6947,PO-20260310-1224,FURNACE_2,MOLDING_LINE_2,LADLE_1,normal,1444.7394139406344,2026-03-10 14:58:47,2026-03-10 05:51:47,2026-03-10 14:58:47,2026-03-10 19:58:47,2026-03-10
BATCH-20260310-1225,Engine_Bracket_v1,ADI_2,MOLD-1225,C,7374,PO-20260310-1225,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1442.2137101133978,2026-03-11 02:42:50,2026-03-10 02:52:50,2026-03-11 02:42:50,2026-03-11 13:42:50,2026-03-10
BATCH-20260310-1226,Brake_Drum_v2,A356,MOLD-1226,C,7516,PO-20260310-1226,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1354.8310704458545,2026-03-10 15:11:43,2026-03-10 00:32:43,2026-03-10 15:11:43,2026-03-11 04:11:43,2026-03-10
BATCH-20260310-1227,Turbo_Housing_v2,ADI_1,MOLD-1227,C,4705,PO-20260310-1227,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1447.9171861421169,2026-03-11 01:11:32,2026-03-10 05:28:32,2026-03-11 01:11:32,2026-03-11 15:11:32,2026-03-10
BATCH-20260310-1228,Engine_Bracket_v2,FG260,MOLD-1228,A,472,PO-20260310-1228,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1419.1297229045588,2026-03-10 09:29:13,2026-03-09 13:56:13,2026-03-10 09:29:13,2026-03-10 20:29:13,2026-03-10
BATCH-20260310-1229,Wheel_Hub_v2,FG260,MOLD-1229,C,5962,PO-20260310-1229,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1446.3145788964407,2026-03-10 19:17:21,2026-03-09 23:39:21,2026-03-10 19:17:21,2026-03-11 07:17:21,2026-03-10
BATCH-20260310-1230,Brake_Drum_v2,A380,MOLD-1230,A,5527,PO-20260310-1230,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1376.9197850291453,2026-03-10 08:25:14,2026-03-09 08:00:14,2026-03-10 08:25:14,2026-03-10 21:25:14,2026-03-10
BATCH-20260310-1231,Steering_Knuckle_v1,A380,MOLD-1231,A,7954,PO-20260310-1231,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1393.1367035980431,2026-03-10 18:47:32,2026-03-10 03:05:32,2026-03-10 18:47:32,2026-03-11 08:47:32,2026-03-10
BATCH-20260310-1232,Cylinder_Block_v3,C45,MOLD-1232,A,2039,PO-20260310-1232,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1463.9533802246833,2026-03-11 05:56:40,2026-03-10 23:11:40,2026-03-11 05:56:40,2026-03-11 08:56:40,2026-03-10
BATCH-20260310-1233,Suspension_Arm_v2,FG260,MOLD-1233,B,7775,PO-20260310-1233,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1420.1802022685483,2026-03-11 04:27:03,2026-03-10 18:54:03,2026-03-11 04:27:03,2026-03-11 16:27:03,2026-03-10
BATCH-20260310-1234,Brake_Drum_v2,A356,MOLD-1234,A,3526,PO-20260310-1234,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1358.8705475282904,2026-03-10 22:05:23,2026-03-10 03:06:23,2026-03-10 22:05:23,2026-03-11 07:05:23,2026-03-10
BATCH-20260310-1235,Engine_Bracket_v1,ADI_1,MOLD-1235,A,6159,PO-20260310-1235,FURNACE_2,MOLDING_LINE_3,LADLE_1,normal,1440.3832102351162,2026-03-10 16:03:31,2026-03-09 20:10:31,2026-03-10 16:03:31,2026-03-10 22:03:31,2026-03-10
BATCH-20260310-1236,Cylinder_Block_v2,C25,MOLD-1236,A,7894,PO-20260310-1236,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1430.110786706982,2026-03-10 09:57:24,2026-03-09 13:25:24,2026-03-10 09:57:24,2026-03-10 20:57:24,2026-03-10
BATCH-20260310-1237,Transmission_Housing_v2,FG250,MOLD-1237,C,1545,PO-20260310-1237,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1446.8998190914654,2026-03-11 02:26:52,2026-03-10 21:15:52,2026-03-11 02:26:52,2026-03-11 10:26:52,2026-03-10
BATCH-20260310-1238,Wheel_Hub_v2,FG260,MOLD-1238,C,7303,PO-20260310-1238,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1420.1789508192612,2026-03-11 06:14:18,2026-03-10 09:36:18,2026-03-11 06:14:18,2026-03-11 11:14:18,2026-03-10
BATCH-20260310-1239,Suspension_Arm_v1,FG250,MOLD-1239,C,2554,PO-20260310-1239,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1436.5043384238882,2026-03-10 22:51:43,2026-03-10 13:02:43,2026-03-10 22:51:43,2026-03-11 13:51:43,2026-03-10
BATCH-20260310-1240,Turbo_Housing_v1,C25,MOLD-1240,A,5024,PO-20260310-1240,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1456.2102021970984,2026-03-10 18:33:38,2026-03-10 09:36:38,2026-03-10 18:33:38,2026-03-10 22:33:38,2026-03-10
BATCH-20260310-1241,Steering_Knuckle_v2,FG260,MOLD-1241,B,6698,PO-20260310-1241,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1396.7615949155918,2026-03-10 19:44:03,2026-03-10 00:17:03,2026-03-10 19:44:03,2026-03-10 22:44:03,2026-03-10
BATCH-20260310-1242,Cylinder_Block_v2,6061,MOLD-1242,C,746,PO-20260310-1242,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1392.3887079655542,2026-03-11 00:27:05,2026-03-10 13:52:05,2026-03-11 00:27:05,2026-03-11 07:27:05,2026-03-10
BATCH-20260310-1243,Steering_Knuckle_v2,ADI_1,MOLD-1243,B,2400,PO-20260310-1243,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1465.8113566926306,2026-03-10 19:00:15,2026-03-09 21:40:15,2026-03-10 19:00:15,2026-03-11 09:00:15,2026-03-10
BATCH-20260310-1244,Cylinder_Block_v3,6061,MOLD-1244,A,4995,PO-20260310-1244,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1378.0626496240886,2026-03-11 06:13:15,2026-03-10 11:48:15,2026-03-11 06:13:15,2026-03-11 14:13:15,2026-03-10
BATCH-20260310-1245,Cylinder_Block_v2,C25,MOLD-1245,A,6127,PO-20260310-1245,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1473.5255522671953,2026-03-10 21:15:21,2026-03-10 07:09:21,2026-03-10 21:15:21,2026-03-11 11:15:21,2026-03-10
BATCH-20260310-1246,Cylinder_Block_v2,C25,MOLD-1246,A,7899,PO-20260310-1246,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1431.2943406485463,2026-03-11 04:39:58,2026-03-10 05:47:58,2026-03-11 04:39:58,2026-03-11 11:39:58,2026-03-10
BATCH-20260310-1247,Intake_Manifold_v1,C25,MOLD-1247,B,809,PO-20260310-1247,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1474.6397260790288,2026-03-11 03:09:45,2026-03-10 20:34:45,2026-03-11 03:09:45,2026-03-11 13:09:45,2026-03-10
BATCH-20260310-1248,Intake_Manifold_v2,6061,MOLD-1248,A,3126,PO-20260310-1248,FURNACE_3,MOLDING_LINE_3,LADLE_1,normal,1352.2616941191577,2026-03-10 23:48:50,2026-03-10 13:38:50,2026-03-10 23:48:50,2026-03-11 02:48:50,2026-03-10
BATCH-20260310-1249,Wheel_Hub_v1,FG300,MOLD-1249,B,1161,PO-20260310-1249,FURNACE_1,MOLDING_LINE_2,LADLE_2,normal,1383.1329750337827,2026-03-10 14:00:04,2026-03-10 06:30:04,2026-03-10 14:00:04,2026-03-10 19:00:04,2026-03-10
BATCH-20260310-1250,Turbo_Housing_v1,ADI_2,MOLD-1250,A,84,PO-20260310-1250,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1444.5522044704621,2026-03-11 05:11:59,2026-03-10 16:47:59,2026-03-11 05:11:59,2026-03-11 17:11:59,2026-03-10
BATCH-20260310-1251,Intake_Manifold_v2,6061,MOLD-1251,B,6285,PO-20260310-1251,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1352.0899674654013,2026-03-10 22:13:31,2026-03-10 04:08:31,2026-03-10 22:13:31,2026-03-11 13:13:31,2026-03-10
BATCH-20260310-1252,Brake_Drum_v1,FG260,MOLD-1252,A,1372,PO-20260310-1252,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1417.585779375706,2026-03-10 23:00:08,2026-03-10 14:21:08,2026-03-10 23:00:08,2026-03-11 11:00:08,2026-03-10
BATCH-20260310-1253,Transmission_Housing_v2,C45,MOLD-1253,B,7242,PO-20260310-1253,FURNACE_1,MOLDING_LINE_1,LADLE_2,normal,1469.372648843646,2026-03-10 16:58:19,2026-03-09 23:20:19,2026-03-10 16:58:19,2026-03-10 22:58:19,2026-03-10
BATCH-20260310-1254,Steering_Knuckle_v1,FG250,MOLD-1254,B,6825,PO-20260310-1254,FURNACE_2,MOLDING_LINE_1,LADLE_1,normal,1396.005155538486,2026-03-10 14:16:33,2026-03-10 07:21:33,2026-03-10 14:16:33,2026-03-10 18:16:33,2026-03-10
BATCH-20260310-1255,Cylinder_Block_v3,ADI_1,MOLD-1255,B,3622,PO-20260310-1255,FURNACE_3,MOLDING_LINE_2,LADLE_2,normal,1464.300779913109,2026-03-10 22:05:44,2026-03-10 11:07:44,2026-03-10 22:05:44,2026-03-11 12:05:44,2026-03-10
BATCH-20260310-1256,Intake_Manifold_v2,A356,MOLD-1256,A,7786,PO-20260310-1256,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1367.0673746092198,2026-03-11 04:38:10,2026-03-10 22:44:10,2026-03-11 04:38:10,2026-03-11 18:38:10,2026-03-10
BATCH-20260310-1257,Cylinder_Block_v2,A380,MOLD-1257,B,5139,PO-20260310-1257,FURNACE_1,MOLDING_LINE_2,LADLE_1,normal,1361.2617798834901,2026-03-10 16:36:53,2026-03-10 06:07:53,2026-03-10 16:36:53,2026-03-10 21:36:53,2026-03-10
BATCH-20260310-1258,Suspension_Arm_v1,FG260,MOLD-1258,A,1175,PO-20260310-1258,FURNACE_3,MOLDING_LINE_3,LADLE_2,normal,1418.979719216204,2026-03-10 13:37:32,2026-03-09 23:04:32,2026-03-10 13:37:32,2026-03-11 04:37:32,2026-03-10
BATCH-20260310-1259,Cylinder_Block_v3,A380,MOLD-1259,C,2636,PO-20260310-1259,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1386.20396812737,2026-03-11 02:39:12,2026-03-10 11:55:12,2026-03-11 02:39:12,2026-03-11 14:39:12,2026-03-10
BATCH-20260310-1260,Exhaust_Manifold_v1,FG250,MOLD-1260,B,6298,PO-20260310-1260,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1436.9594245935002,2026-03-10 20:12:05,2026-03-10 14:29:05,2026-03-10 20:12:05,2026-03-11 08:12:05,2026-03-10
BATCH-20260310-1261,Turbo_Housing_v1,C25,MOLD-1261,A,5283,PO-20260310-1261,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1476.2326561979169,2026-03-11 04:28:31,2026-03-10 19:38:31,2026-03-11 04:28:31,2026-03-11 06:28:31,2026-03-10
BATCH-20260310-1262,Exhaust_Manifold_v1,6061,MOLD-1262,C,7362,PO-20260310-1262,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1373.9564541427144,2026-03-10 21:30:20,2026-03-10 07:03:20,2026-03-10 21:30:20,2026-03-11 10:30:20,2026-03-10
BATCH-20260310-1263,Transmission_Housing_v2,FG300,MOLD-1263,B,3537,PO-20260310-1263,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1431.800390269351,2026-03-10 12:32:32,2026-03-09 17:34:32,2026-03-10 12:32:32,2026-03-10 16:32:32,2026-03-10
BATCH-20260310-1264,Steering_Knuckle_v2,ADI_1,MOLD-1264,B,3325,PO-20260310-1264,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1432.486055318362,2026-03-10 18:23:02,2026-03-10 08:55:02,2026-03-10 18:23:02,2026-03-11 02:23:02,2026-03-10
BATCH-20260310-1265,Engine_Bracket_v1,6061,MOLD-1265,B,4342,PO-20260310-1265,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1356.6557339293165,2026-03-10 22:46:59,2026-03-10 04:19:59,2026-03-10 22:46:59,2026-03-11 07:46:59,2026-03-10
BATCH-20260310-1266,Intake_Manifold_v2,C45,MOLD-1266,B,2515,PO-20260310-1266,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1442.4889983135463,2026-03-10 14:23:49,2026-03-10 02:29:49,2026-03-10 14:23:49,2026-03-11 01:23:49,2026-03-10
BATCH-20260310-1267,Steering_Knuckle_v2,6061,MOLD-1267,B,2767,PO-20260310-1267,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1359.9704873625853,2026-03-10 15:16:25,2026-03-09 21:46:25,2026-03-10 15:16:25,2026-03-10 18:16:25,2026-03-10
BATCH-20260310-1268,Intake_Manifold_v1,6061,MOLD-1268,A,1412,PO-20260310-1268,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1378.3696452777808,2026-03-11 03:41:11,2026-03-10 17:05:11,2026-03-11 03:41:11,2026-03-11 11:41:11,2026-03-10
BATCH-20260310-1269,Turbo_Housing_v1,ADI_1,MOLD-1269,A,6050,PO-20260310-1269,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1434.7419088488953,2026-03-10 17:49:04,2026-03-09 17:57:04,2026-03-10 17:49:04,2026-03-11 01:49:04,2026-03-10
BATCH-20260310-1270,Turbo_Housing_v2,C25,MOLD-1270,C,703,PO-20260310-1270,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1467.2177353793497,2026-03-10 12:33:12,2026-03-09 15:45:12,2026-03-10 12:33:12,2026-03-11 02:33:12,2026-03-10
BATCH-20260310-1271,Cylinder_Block_v3,A356,MOLD-1271,B,2520,PO-20260310-1271,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1397.897829194744,2026-03-10 07:58:53,2026-03-10 02:46:53,2026-03-10 07:58:53,2026-03-10 22:58:53,2026-03-10
BATCH-20260310-1272,Suspension_Arm_v1,6061,MOLD-1272,B,6573,PO-20260310-1272,FURNACE_3,MOLDING_LINE_1,LADLE_2,normal,1365.162023939751,2026-03-10 10:08:13,2026-03-09 17:24:13,2026-03-10 10:08:13,2026-03-11 01:08:13,2026-03-10
BATCH-20260310-1273,Brake_Drum_v1,C25,MOLD-1273,C,2304,PO-20260310-1273,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1461.9917568489773,2026-03-11 03:17:27,2026-03-10 17:27:27,2026-03-11 03:17:27,2026-03-11 11:17:27,2026-03-10
BATCH-20260311-1274,Cylinder_Block_v2,FG300,MOLD-1274,B,164,PO-20260311-1274,FURNACE_2,MOLDING_LINE_2,LADLE_2,normal,1391.9320570208108,2026-03-11 16:30:48,2026-03-11 08:04:48,2026-03-11 16:30:48,2026-03-11 19:30:48,2026-03-11
BATCH-20260311-1275,Intake_Manifold_v1,6061,MOLD-1275,A,697,PO-20260311-1275,FURNACE_2,MOLDING_LINE_3,LADLE_2,normal,1394.2801931276085,2026-03-12 05:04:31,2026-03-11 12:20:31,2026-03-12 05:04:31,2026-03-12 16:04:31,2026-03-11
BATCH-20260311-1276,Transmission_Housing_v2,A380,MOLD-1276,A,2628,PO-20260311-1276,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1398.0787555255827,2026-03-11 20:15:12,2026-03-11 13:28:12,2026-03-11 20:15:12,2026-03-12 07:15:12,2026-03-11
BATCH-20260311-1277,Suspension_Arm_v2,FG250,MOLD-1277,C,2071,PO-20260311-1277,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1405.5651184885778,2026-03-11 18:25:38,2026-03-11 10:38:38,2026-03-11 18:25:38,2026-03-12 08:25:38,2026-03-11
BATCH-20260311-1278,Suspension_Arm_v2,A356,MOLD-1278,A,2156,PO-20260311-1278,FURNACE_1,MOLDING_LINE_3,LADLE_1,normal,1385.025744254379,2026-03-11 14:35:28,2026-03-10 16:59:28,2026-03-11 14:35:28,2026-03-11 16:35:28,2026-03-11
BATCH-20260311-1279,Suspension_Arm_v1,FG260,MOLD-1279,B,7591,PO-20260311-1279,FURNACE_3,MOLDING_LINE_1,LADLE_1,normal,1441.042801800947,2026-03-11 22:55:42,2026-03-11 05:20:42,2026-03-11 22:55:42,2026-03-12 04:55:42,2026-03-11
BATCH-20260311-1280,Intake_Manifold_v2,6061,MOLD-1280,B,2750,PO-20260311-1280,FURNACE_2,MOLDING_LINE_1,LADLE_2,normal,1384.8428045865678,2026-03-12 05:51:31,2026-03-12 00:43:31,2026-03-12 05:51:31,2026-03-12 13:51:31,2026-03-11
BATCH-20260311-1281,Wheel_Hub_v1,FG300,MOLD-1281,B,2185,PO-20260311-1281,FURNACE_3,MOLDING_LINE_2,LADLE_1,normal,1414.218129364512,2026-03-11 20:43:16,2026-03-10 23:21:16,2026-03-11 20:43:16,2026-03-12 09:43:16,2026-03-11
BATCH-20260311-1282,Steering_Knuckle_v1,FG260,MOLD-1282,A,3059,PO-20260311-1282,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1385.209023895841,2026-03-11 10:56:59,2026-03-10 15:01:59,2026-03-11 10:56:59,2026-03-11 17:56:59,2026-03-11
BATCH-20260311-1283,Cylinder_Block_v3,FG250,MOLD-1283,C,5059,PO-20260311-1283,FURNACE_1,MOLDING_LINE_3,LADLE_2,normal,1440.9111716868267,2026-03-11 09:02:54,2026-03-11 00:21:54,2026-03-11 09:02:54,2026-03-12 00:02:54,2026-03-11
BATCH-20260311-1284,Wheel_Hub_v1,FG260,MOLD-1284,C,6112,PO-20260311-1284,FURNACE_1,MOLDING_LINE_1,LADLE_1,normal,1393.966491701157,2026-03-11 10:23:45,2026-03-11 00:33:45,2026-03-11 10:23:45,2026-03-12 01:23:45,2026-03-11
